Date,Adj Close
2018-11-05,28.687454223632812
2018-11-06,27.899606704711914
2018-11-07,29.04198455810547
2018-11-08,32.42972183227539
2018-11-09,32.085044860839844
2018-11-12,29.849529266357422
2018-11-13,30.410869598388672
2018-11-14,30.38132667541504
2018-11-15,30.854028701782227
2018-11-16,30.824487686157227
2018-11-19,29.839677810668945
2018-11-20,29.150312423706055
2018-11-21,28.35262107849121
2018-11-23,27.377656936645508
2018-11-26,26.767080307006836
2018-11-27,27.397357940673828
2018-11-28,27.42690086364746
2018-11-29,25.87090301513672
2018-11-30,26.924654006958008
2018-12-03,28.88441276550293
2018-12-04,26.412548065185547
2018-12-06,26.117109298706055
2018-12-07,25.929994583129883
2018-12-10,24.738374710083008
2018-12-11,23.605846405029297
2018-12-12,24.137643814086914
2018-12-13,24.39369010925293
2018-12-14,23.99976921081543
2018-12-17,23.389192581176758
2018-12-18,22.916479110717773
2018-12-19,22.768760681152344
2018-12-20,24.088401794433594
2018-12-21,24.11794662475586
2018-12-24,24.324756622314453
2018-12-26,25.329259872436523
2018-12-27,26.05801773071289
2018-12-28,27.032978057861328
2018-12-31,27.269330978393555
2019-01-02,27.830673217773438
2019-01-03,27.85036849975586
2019-01-04,28.56928062438965
2019-01-07,29.987401962280273
2019-01-08,29.760896682739258
2019-01-09,28.805633544921875
2019-01-10,28.273834228515625
2019-01-11,28.835180282592773
2019-01-14,29.259370803833008
2019-01-15,29.17058753967285
2019-01-16,29.259370803833008
2019-01-17,29.377748489379883
2019-01-18,29.407339096069336
2019-01-22,28.608285903930664
2019-01-23,28.282743453979492
2019-01-24,28.608285903930664
2019-01-25,28.953554153442383
2019-01-28,28.144634246826172
2019-01-29,28.726661682128906
2019-01-30,28.667469024658203
2019-01-31,29.03247833251953
2019-02-01,28.608285903930664
2019-02-04,29.10152816772461
2019-02-05,29.229774475097656
2019-02-06,28.963422775268555
2019-02-07,29.022611618041992
2019-02-08,29.131126403808594
2019-02-11,29.200176239013672
2019-02-12,29.52572250366211
2019-02-13,29.348155975341797
2019-02-14,29.97950553894043
2019-02-15,31.035058975219727
2019-02-19,31.16330337524414
2019-02-20,31.774925231933594
2019-02-21,31.0942440032959
2019-02-22,30.581270217895508
2019-02-25,30.995595932006836
2019-02-26,31.123844146728516
2019-02-27,31.459245681762695
2019-02-28,33.03764343261719
2019-03-01,33.4716911315918
2019-03-04,34.40886306762695
2019-03-05,34.181968688964844
2019-03-06,33.73804473876953
2019-03-07,32.75155258178711
2019-03-08,33.26453399658203
2019-03-11,33.6393928527832
2019-03-12,33.4716911315918
2019-03-13,32.50493240356445
2019-03-14,31.66640853881836
2019-03-15,31.498706817626953
2019-03-18,31.0942440032959
2019-03-19,29.555315017700195
2019-03-20,29.48626136779785
2019-03-21,29.338285446166992
2019-03-22,28.647743225097656
2019-03-25,28.45044708251953
2019-03-26,28.854907989501953
2019-03-27,28.371524810791016
2019-03-28,29.348155975341797
2019-03-29,30.137346267700195
2019-04-01,30.305051803588867
2019-04-02,30.482620239257812
2019-04-03,31.08437728881836
2019-04-04,31.16330337524414
2019-04-05,30.877216339111328
2019-04-08,30.689781188964844
2019-04-09,30.40369987487793
2019-04-10,30.453027725219727
2019-04-11,30.453027725219727
2019-04-12,30.23564338684082
2019-04-15,30.34433364868164
2019-04-16,30.16647720336914
2019-04-17,29.889812469482422
2019-04-18,29.553861618041992
2019-04-22,30.59135627746582
2019-04-23,30.443140029907227
2019-04-24,30.690166473388672
2019-04-25,30.225765228271484
2019-04-26,30.4925479888916
2019-04-29,30.502429962158203
2019-04-30,30.75933265686035
2019-05-01,30.650644302368164
2019-05-02,29.929336547851562
2019-05-03,36.984317779541016
2019-05-06,37.17205810546875
2019-05-07,36.1641960144043
2019-05-08,35.85789489746094
2019-05-09,35.63063430786133
2019-05-10,35.45277786254883
2019-05-13,35.18599319458008
2019-05-14,35.68003463745117
2019-05-15,35.72944259643555
2019-05-16,35.83812713623047
2019-05-17,35.156349182128906
2019-05-20,34.96860885620117
2019-05-21,35.93693542480469
2019-05-22,35.600982666015625
2019-05-23,34.95873260498047
2019-05-24,34.010154724121094
2019-05-28,34.138607025146484
2019-05-29,33.832305908203125
2019-05-30,34.583255767822266
2019-05-31,33.48647689819336
2019-06-03,34.21765899658203
2019-06-04,35.0970573425293
2019-06-05,35.76896667480469
2019-06-06,36.618736267089844
2019-06-07,37.88349151611328
2019-06-10,38.22932052612305
2019-06-11,36.421112060546875
2019-06-12,35.55158615112305
2019-06-13,36.5594367980957
2019-06-14,35.90729522705078
2019-06-17,35.037776947021484
2019-06-18,35.77885055541992
2019-06-19,35.600982666015625
2019-06-20,35.956695556640625
2019-06-21,36.134559631347656
2019-06-24,35.917179107666016
2019-06-25,35.472537994384766
2019-06-26,36.065391540527344
2019-06-27,36.5396728515625
2019-06-28,37.18193817138672
2019-07-01,37.23134231567383
2019-07-02,37.42896270751953
2019-07-03,35.956695556640625
2019-07-05,36.84598922729492
2019-07-08,36.865745544433594
2019-07-09,36.687889099121094
2019-07-10,35.976463317871094
2019-07-11,36.25313186645508
2019-07-12,35.64956283569336
2019-07-15,35.12516403198242
2019-07-16,36.27291488647461
2019-07-17,36.29270553588867
2019-07-18,36.3322868347168
2019-07-19,36.05524444580078
2019-07-22,35.36263656616211
2019-07-23,36.361968994140625
2019-07-24,36.955631256103516
2019-07-25,35.91671371459961
2019-07-26,36.06513595581055
2019-07-29,35.33294677734375
2019-07-30,36.8665885925293
2019-07-31,37.10404968261719
2019-08-01,35.451683044433594
2019-08-02,34.78875732421875
2019-08-05,34.026885986328125
2019-08-06,34.08625411987305
2019-08-07,33.225440979003906
2019-08-08,33.670692443847656
2019-08-09,32.76040267944336
2019-08-12,32.3844108581543
2019-08-13,32.572410583496094
