Date,Adj Close
2018-01-02,25.921663284301758
2018-01-03,25.677122116088867
2018-01-04,26.16620635986328
2018-01-05,26.26403045654297
2018-01-08,26.117305755615234
2018-01-09,26.019485473632812
2018-01-10,26.26403045654297
2018-01-11,27.09547996520996
2018-01-12,27.09547996520996
2018-01-16,26.16620635986328
2018-01-17,26.55748176574707
2018-01-18,26.019485473632812
2018-01-19,26.65530014038086
2018-01-22,25.97057342529297
2018-01-23,26.26403045654297
2018-01-24,25.823850631713867
2018-01-25,26.948753356933594
2018-01-26,27.193296432495117
2018-01-29,26.899845123291016
2018-01-30,27.04656982421875
2018-01-31,26.899845123291016
2018-02-01,27.829113006591797
2018-02-02,27.43783950805664
2018-02-05,26.117305755615234
2018-02-06,26.31294059753418
2018-02-07,26.26403045654297
2018-02-08,25.628217697143555
2018-02-09,25.383670806884766
2018-02-12,25.43257713317871
2018-02-13,25.334762573242188
2018-02-14,25.383670806884766
2018-02-15,25.57930564880371
2018-02-16,25.628217697143555
2018-02-20,25.677122116088867
2018-02-21,25.823850631713867
2018-02-22,25.872758865356445
2018-02-23,26.117305755615234
2018-02-26,26.019485473632812
2018-02-27,25.823850631713867
2018-02-28,25.139129638671875
2018-03-01,25.09021759033203
2018-03-02,25.18803596496582
2018-03-05,25.383670806884766
2018-03-06,25.823850631713867
2018-03-07,25.823850631713867
2018-03-08,26.361848831176758
2018-03-09,26.65530014038086
2018-03-12,27.04656982421875
2018-03-13,27.242210388183594
2018-03-14,27.242210388183594
2018-03-15,27.330368041992188
2018-03-16,28.06505584716797
2018-03-19,27.232412338256836
2018-03-20,27.13445472717285
2018-03-21,27.330368041992188
2018-03-22,26.791601181030273
2018-03-23,26.15487289428711
2018-03-26,26.791601181030273
2018-03-27,26.252826690673828
2018-03-28,26.301809310913086
2018-03-29,26.64466094970703
2018-04-02,26.0079288482666
2018-04-03,26.938535690307617
2018-04-04,27.428327560424805
2018-04-05,27.67322540283203
2018-04-06,27.57526397705078
2018-04-09,27.918121337890625
2018-04-10,28.211992263793945
2018-04-11,28.40791130065918
2018-04-12,28.701786041259766
2018-04-13,28.701786041259766
2018-04-16,28.897701263427734
2018-04-17,29.044639587402344
2018-04-18,29.14259910583496
2018-04-19,28.701786041259766
2018-04-20,28.848726272583008
2018-04-23,28.652807235717773
2018-04-24,28.652807235717773
2018-04-25,28.309951782226562
2018-04-26,29.289535522460938
2018-04-27,29.093618392944336
2018-04-30,29.33851432800293
2018-05-01,29.289535522460938
2018-05-02,30.17116355895996
2018-05-03,30.073205947875977
2018-05-04,29.975248336791992
2018-05-07,30.073205947875977
2018-05-08,30.46504020690918
2018-05-09,30.954830169677734
2018-05-10,31.150741577148438
2018-05-11,30.660953521728516
2018-05-14,30.02422523498535
2018-05-15,30.02422523498535
2018-05-16,31.052785873413086
2018-05-17,31.395641326904297
2018-05-18,31.689512252807617
2018-05-21,31.836450576782227
2018-05-22,31.5915584564209
2018-05-23,31.346662521362305
2018-05-24,31.44461441040039
2018-05-25,31.49359703063965
2018-05-29,31.689512252807617
2018-05-30,31.88542938232422
2018-05-31,31.836450576782227
2018-06-01,32.13032913208008
