Date,Adj Close
2018-01-02,59.02528762817383
2018-01-03,59.22700119018555
2018-01-04,60.92716598510742
2018-01-05,60.25477981567383
2018-01-08,59.716880798339844
2018-01-09,59.54397964477539
2018-01-10,57.94948959350586
2018-01-11,59.178977966308594
2018-01-12,61.753231048583984
2018-01-16,60.89834976196289
2018-01-17,60.62939453125
2018-01-18,60.43728256225586
2018-01-19,61.72441101074219
2018-01-22,60.57176208496094
2018-01-23,60.52373123168945
2018-01-24,60.52373123168945
2018-01-25,60.48530960083008
2018-01-26,60.783077239990234
2018-01-29,60.552547454833984
2018-01-30,60.552547454833984
2018-01-31,59.93779754638672
2018-02-01,60.379661560058594
2018-02-02,59.4863395690918
2018-02-05,56.82564163208008
2018-02-06,56.864070892333984
2018-02-07,56.902488708496094
2018-02-08,56.326171875
2018-02-09,57.03696823120117
2018-02-12,57.43079376220703
2018-02-13,57.286705017089844
2018-02-14,57.699745178222656
2018-02-15,58.02632141113281
2018-02-16,59.178977966308594
2018-02-20,57.66131591796875
2018-02-21,59.88016891479492
2018-02-22,59.784114837646484
2018-02-23,59.928199768066406
2018-02-26,59.30384063720703
2018-02-27,58.51620101928711
2018-02-28,56.575904846191406
2018-03-01,55.500091552734375
2018-03-02,55.125484466552734
2018-03-05,55.76905059814453
2018-03-06,56.37419128417969
2018-03-07,56.422218322753906
2018-03-08,56.75840759277344
2018-03-09,57.98036575317383
2018-03-12,58.018856048583984
2018-03-13,56.99895477294922
2018-03-14,56.68143844604492
2018-03-15,56.537105560302734
2018-03-16,56.97970962524414
2018-03-19,55.921321868896484
2018-03-20,55.834720611572266
2018-03-21,56.1137580871582
2018-03-22,54.1220703125
2018-03-23,52.15923309326172
2018-03-26,53.727577209472656
2018-03-27,52.42864227294922
2018-03-28,52.44788360595703
2018-03-29,53.0925407409668
2018-04-02,51.283660888671875
2018-04-03,52.3997802734375
2018-04-04,52.74616241455078
2018-04-05,53.727577209472656
2018-04-06,52.12074661254883
2018-04-09,51.755126953125
2018-04-10,53.13102340698242
2018-04-11,52.74616241455078
2018-04-12,53.86227798461914
2018-04-13,53.891143798828125
2018-04-16,54.93027877807617
2018-04-17,55.43061447143555
2018-04-18,55.98866653442383
2018-04-19,55.76737594604492
2018-04-20,54.99763870239258
2018-04-23,55.132347106933594
2018-04-24,53.044437408447266
2018-04-25,53.95849609375
2018-04-26,53.458168029785156
2018-04-27,53.61212158203125
2018-04-30,53.458168029785156
2018-05-01,52.51524353027344
2018-05-02,52.42864227294922
2018-05-03,52.49599838256836
2018-05-04,52.880863189697266
2018-05-07,54.15092849731445
2018-05-08,54.612770080566406
2018-05-09,55.2959098815918
2018-05-10,54.978397369384766
2018-05-11,54.457908630371094
2018-05-14,54.2555046081543
2018-05-15,54.64104461669922
2018-05-16,55.672367095947266
2018-05-17,55.807315826416016
2018-05-18,56.8386344909668
2018-05-21,57.47478485107422
2018-05-22,56.95430374145508
2018-05-23,55.77839279174805
2018-05-24,56.462738037109375
2018-05-25,55.78803253173828
2018-05-29,56.356712341308594
2018-05-30,57.5518913269043
2018-05-31,56.395267486572266
2018-06-01,56.819358825683594
2018-06-04,56.53984832763672
2018-06-05,57.8410530090332
2018-06-06,57.629005432128906
2018-06-07,58.0241813659668
2018-06-08,57.72538757324219
2018-06-11,57.8314094543457
2018-06-12,58.62178039550781
2018-06-13,58.13984680175781
2018-06-14,57.94707107543945
2018-06-15,58.294071197509766
2018-06-18,58.81454849243164
2018-06-19,58.053096771240234
2018-06-20,58.207313537597656
2018-06-21,58.25550842285156
2018-06-22,58.19767761230469
2018-06-25,57.7928581237793
2018-06-26,58.68925094604492
2018-06-27,58.26515197753906
2018-06-28,57.118160247802734
2018-06-29,57.63864517211914
2018-07-02,57.175994873046875
2018-07-03,57.46513748168945
2018-07-05,58.71815872192383
2018-07-06,58.83382034301758
2018-07-09,60.36635971069336
2018-07-10,60.55913543701172
2018-07-11,58.872379302978516
2018-07-12,58.62178039550781
2018-07-13,59.26756286621094
2018-07-16,58.59284973144531
2018-07-17,58.56394577026367
2018-07-18,59.22899627685547
2018-07-19,59.44105911254883
2018-07-20,59.151893615722656
2018-07-23,58.60249710083008
2018-07-24,46.46753692626953
2018-07-25,48.78079605102539
2018-07-26,47.8651237487793
