,Date,Adj Close,daily_return
0,2018-01-02,35.65913009643555,
1,2018-01-03,35.40591049194336,-0.0071011155854724395
2,2018-01-04,35.70434188842773,0.008428858129556627
3,2018-01-05,36.12940216064453,0.011905002297621703
4,2018-01-08,36.17462158203125,0.001251596170499969
5,2018-01-09,36.02991485595703,-0.004000227776981058
6,2018-01-10,36.07513427734375,0.0012550521300840334
7,2018-01-11,36.44592666625977,0.01027833704139236
8,2018-01-12,36.72628021240234,0.007692314938505973
9,2018-01-16,35.79479217529297,-0.025362983447335563
10,2018-01-17,36.17462158203125,0.0106113035907065
11,2018-01-18,35.98469924926758,-0.005250153960366766
12,2018-01-19,36.16557312011719,0.00502641051955699
13,2018-01-22,36.37357711791992,0.005751436514275232
14,2018-01-23,36.16557312011719,-0.005718546656228063
15,2018-01-24,36.25601577758789,0.002500794254533645
16,2018-01-25,36.45497512817383,0.005487623124571961
17,2018-01-26,36.99758911132813,0.014884497417609
18,2018-01-29,36.91619873046875,-0.0021998833657640438
19,2018-01-30,36.554447174072266,-0.00979926343548243
20,2018-01-31,36.545406341552734,-0.0002473251059297299
21,2018-02-01,36.95236587524414,0.011135723321502367
22,2018-02-02,36.2198371887207,-0.01982359367723696
23,2018-02-05,35.26121139526367,-0.026466871964724303
24,2018-02-06,36.6629753112793,0.039753708410707356
25,2018-02-07,36.45497512817383,-0.005673303416852793
26,2018-02-08,34.01318359375,-0.06698102318925236
27,2018-02-09,34.55580520629883,0.015953273266914536
28,2018-02-12,35.03512191772461,0.01387080140555974
29,2018-02-13,36.12035751342773,0.030975647758602065
30,2018-02-14,37.3955078125,0.03530281500115917
31,2018-02-15,37.57235336303711,0.004729058672603426
32,2018-02-16,36.7742919921875,-0.021240654348649968
33,2018-02-20,36.16668319702149,-0.01652265107633044
34,2018-02-21,36.021583557128906,-0.004011969776220314
35,2018-02-22,36.06692123413086,0.0012586253164037497
36,2018-02-23,37.109840393066406,0.02891622359905255
37,2018-02-26,37.51794052124024,0.010997086590813998
38,2018-02-27,37.28215026855469,-0.006284733367815432
39,2018-02-28,36.919395446777344,-0.009729986579752214
40,2018-03-01,37.100772857666016,0.00491279471653705
41,2018-03-02,37.4272575378418,0.008799942832143026
42,2018-03-05,36.88311767578125,-0.014538598279886794
43,2018-03-06,37.2730827331543,0.010572996046619876
44,2018-03-07,37.1733283996582,-0.00267631025344095
45,2018-03-08,36.2483024597168,-0.024884130094466106
46,2018-03-09,34.924243927001946,-0.03652746316013822
47,2018-03-12,34.833553314208984,-0.002596780992095926
48,2018-03-13,35.56813430786133,0.021088316400747376
49,2018-03-14,35.69509506225586,0.003569508405912414
50,2018-03-15,36.13946533203125,0.012449056908249378
51,2018-03-16,36.40246963500977,0.00727748184878152
52,2018-03-19,35.02399444580078,-0.037867628296385014
53,2018-03-20,36.12133407592773,0.03133108166246057
54,2018-03-21,36.23922729492188,0.00326381131843978
55,2018-03-22,34.697521209716804,-0.042542465728045875
56,2018-03-23,34.36197662353516,-0.009670563616160366
57,2018-03-26,35.160030364990234,0.02322490787414333
58,2018-03-27,33.77249526977539,-0.03946342141377812
59,2018-03-28,33.08325958251953,-0.02040819553752926
60,2018-03-29,33.101394653320305,0.0005481645711342686
61,2018-04-02,33.527637481689446,0.012876884277333245
62,2018-04-03,34.25314712524414,0.021639151996645234
63,2018-04-04,33.70901107788086,-0.015885724175173976
64,2018-04-05,33.08325958251953,-0.018563329962887343
65,2018-04-06,32.53005599975586,-0.016721556150893102
66,2018-04-09,32.76585006713867,0.007248498661809322
67,2018-04-10,33.61832809448242,0.026017271811870746
68,2018-04-11,33.010711669921875,-0.018073963192127618
69,2018-04-12,33.21929168701172,0.006318555600238529
70,2018-04-13,33.32812118530273,0.0032760932808677534
71,2018-04-16,32.33054733276367,-0.029931895860333513
72,2018-04-17,33.092330932617195,0.023562347770139214
73,2018-04-18,33.817840576171875,0.021923799959330914
74,2018-04-19,34.770065307617195,0.028157467041708628
