,Date,Adj Close,daily_return
0,2018-01-02,1.2799999713897705,
1,2018-01-03,1.3400000333786009,0.046875049476512665
2,2018-01-04,1.309999942779541,-0.022388126755056303
3,2018-01-05,1.2699999809265137,-0.030534323358943016
4,2018-01-08,1.25,-0.015748016714081325
5,2018-01-09,1.2400000095367432,-0.007999992370605447
6,2018-01-10,1.25,0.008064508376086854
7,2018-01-11,1.2999999523162842,0.039999961853027344
8,2018-01-12,1.2999999523162842,0.0
9,2018-01-16,1.2599999904632568,-0.030769202554013275
10,2018-01-17,1.2300000190734863,-0.023809501283202916
11,2018-01-18,1.149999976158142,-0.06504068428844845
12,2018-01-19,1.2200000286102295,0.060869612089853975
13,2018-01-22,1.2100000381469729,-0.008196713302251468
14,2018-01-23,1.149999976158142,-0.049586826526647476
15,2018-01-24,1.1299999952316284,-0.01739128812274282
16,2018-01-25,1.0800000429153442,-0.0442477455993574
17,2018-01-26,1.0800000429153442,0.0
18,2018-01-29,1.1299999952316284,0.046296250305059905
19,2018-01-30,1.1200000047683716,-0.008849549119871458
20,2018-01-31,1.0499999523162842,-0.06250004656612851
21,2018-02-01,1.0800000429153442,0.02857151615376763
22,2018-02-02,0.9900000095367432,-0.0833333609280752
23,2018-02-05,0.9200000166893004,-0.07070706280113903
24,2018-02-06,0.9800000190734864,0.06521739271277549
25,2018-02-07,0.959999978542328,-0.020408204226431526
26,2018-02-08,0.9499999880790708,-0.010416656965389959
27,2018-02-09,0.8799999952316284,-0.07368420392192276
28,2018-02-12,0.9100000262260436,0.03409094449656069
29,2018-02-13,0.9399999976158142,0.03296700057711721
30,2018-02-14,0.9100000262260436,-0.031914863261554904
31,2018-02-15,0.9100000262260436,0.0
32,2018-02-16,0.9499999880790708,0.043956000769489245
33,2018-02-20,0.959999978542328,0.010526305882884834
34,2018-02-21,0.9200000166893004,-0.041666627861558725
35,2018-02-22,0.8899999856948853,-0.03260872875021559
36,2018-02-23,0.9100000262260436,0.022471956014182393
37,2018-02-26,0.9200000166893004,0.010989000192372256
38,2018-02-27,0.9499999880790708,0.03260866396255935
39,2018-02-28,0.9499999880790708,0.0
40,2018-03-01,0.9800000190734864,0.03157898039038565
41,2018-03-02,0.959999978542328,-0.020408204226431526
42,2018-03-05,0.9900000095367432,0.0312500329843417
43,2018-03-06,0.9499999880790708,-0.0404040616892416
44,2018-03-07,0.9499999880790708,0.0
45,2018-03-08,0.9300000071525574,-0.02105261176576856
46,2018-03-09,0.9200000166893004,-0.01075267783478262
47,2018-03-12,0.8799999952316284,-0.043478283404402074
48,2018-03-13,0.8299999833106995,-0.056818195672567295
49,2018-03-14,0.7799999713897705,-0.06024097942928763
50,2018-03-15,0.7400000095367432,-0.05128200425668883
51,2018-03-16,0.8100000023841858,0.0945945837098896
52,2018-03-19,0.7400000095367432,-0.08641974400173069
53,2018-03-20,0.7599999904632568,0.02702700090373522
54,2018-03-21,0.7400000095367432,-0.026315764707210976
55,2018-03-22,0.75,0.01351350045186761
56,2018-03-23,0.699999988079071,-0.06666668256123864
57,2018-03-26,0.699999988079071,0.0
58,2018-03-27,0.6899999976158142,-0.014285700905079524
59,2018-03-28,0.699999988079071,0.014492739851898806
60,2018-03-29,0.6899999976158142,-0.014285700905079524
61,2018-04-02,0.6000000238418579,-0.13043474505063324
62,2018-04-03,0.6000000238418579,0.0
63,2018-04-04,0.550000011920929,-0.08333334989017849
64,2018-04-05,0.5600000023841858,0.018181800448205276
65,2018-04-06,0.550000011920929,-0.017857125751218117
66,2018-04-09,0.5899999737739563,0.07272720179282088
67,2018-04-10,0.7099999785423279,0.2033898476313265
68,2018-04-11,0.8100000023841858,0.1408451082592479
69,2018-04-12,0.8000000119209291,-0.012345667202249833
70,2018-04-13,0.7099999785423279,-0.1125000400468702
71,2018-04-16,0.7200000286102295,0.014084577986089863
72,2018-04-17,0.7599999904632568,0.05555550036607193
73,2018-04-18,0.7599999904632568,0.0
74,2018-04-19,0.7900000214576721,0.03947372548798156
75,2018-04-20,0.8199999928474426,0.037974646297370906
76,2018-04-23,0.7799999713897705,-0.04878051439826525
77,2018-04-24,0.7300000190734863,-0.06410250532086104
78,2018-04-25,0.6499999761581421,-0.10958909702068231
79,2018-04-26,0.6600000262260437,0.01538469297646361
80,2018-04-27,0.6600000262260437,0.0
81,2018-04-30,0.6100000143051147,-0.07575759080925315
82,2018-05-01,0.6399999856948853,0.0491802798135097
83,2018-05-02,0.6200000047683716,-0.031249970896168877
84,2018-05-03,0.5799999833106995,-0.06451616314521791
85,2018-05-04,0.6100000143051147,0.05172419285802743
86,2018-05-07,0.6200000047683716,0.01639342660450316
87,2018-05-08,0.5899999737739563,-0.0483871463930442
88,2018-05-09,0.6000000238418579,0.016949238156632296
89,2018-05-10,0.6499999761581421,0.08333325054910778
90,2018-05-11,0.6700000166893005,0.03076929425347008
91,2018-05-14,0.6600000262260437,-0.014925358528601551
92,2018-05-15,0.6600000262260437,0.0
93,2018-05-16,0.6700000166893005,0.015151500099837678
94,2018-05-17,0.6899999976158142,0.029850717057203102
95,2018-05-18,0.6700000166893005,-0.028985479703797723
96,2018-05-21,0.6299999952316284,-0.0597015230765604
97,2018-05-22,0.5699999928474426,-0.0952380997433594
98,2018-05-23,0.6000000238418579,0.052631633983975634
99,2018-05-24,0.550000011920929,-0.08333334989017849
100,2018-05-25,0.5400000214576721,-0.018181800448205276
101,2018-05-29,0.5799999833106995,0.07407400048809576
102,2018-05-30,0.6100000143051147,0.05172419285802743
103,2018-05-31,0.5400000214576721,-0.11475408394405295
104,2018-06-01,0.550000011920929,0.01851850012202405
105,2018-06-04,0.550000011920929,0.0
106,2018-06-05,0.550000011920929,0.0
107,2018-06-06,0.5099999904632568,-0.07272731016490008
108,2018-06-07,0.5,-0.01960782480441492
109,2018-06-08,0.5099999904632568,0.019999980926513672
110,2018-06-11,0.5,-0.01960782480441492
111,2018-06-12,0.4699999988079071,-0.06000000238418579
112,2018-06-13,0.479999989271164,0.021276575507703344
113,2018-06-14,0.5199999809265137,0.08333331781129005
114,2018-06-15,0.550000011920929,0.05769236941309597
115,2018-06-18,0.5299999713897705,-0.03636370926848953
116,2018-06-19,0.4900000095367432,-0.0754716302118641
117,2018-06-20,0.5199999809265137,0.06122443021609958
118,2018-06-21,0.5,-0.03846150319251662
119,2018-06-22,0.4699999988079071,-0.06000000238418579
120,2018-06-25,0.44999998807907104,-0.042553214424603025
121,2018-06-26,0.44999998807907104,0.0
122,2018-06-27,0.5099999904632568,0.13333334216365134
123,2018-06-28,0.479999989271164,-0.05882353284917208
124,2018-06-29,0.4900000095367432,0.0208333760189523
125,2018-07-02,0.4699999988079071,-0.04081634763179809
126,2018-07-03,0.4600000083446503,-0.02127657550770301
127,2018-07-05,0.479999989271164,0.043478218616745945
128,2018-07-06,0.4699999988079071,-0.020833313930779362
129,2018-07-09,0.4699999988079071,0.0
130,2018-07-10,0.4699999988079071,0.0
131,2018-07-11,0.4600000083446503,-0.02127657550770301
132,2018-07-12,0.4399999976158142,-0.043478283404402296
133,2018-07-13,0.4300000071525574,-0.02272725117600638
134,2018-07-16,0.4399999976158142,0.023255791388182345
135,2018-07-17,0.41999998688697815,-0.045454570084564105
136,2018-07-18,0.4399999976158142,0.04761907465063331
137,2018-07-19,0.4399999976158142,0.0
138,2018-07-20,0.44999998807907104,0.02272725117600638
139,2018-07-23,0.4399999976158142,-0.02222220161814692
140,2018-07-24,0.4399999976158142,0.0
141,2018-07-25,0.4399999976158142,0.0
142,2018-07-26,0.4399999976158142,0.0
143,2018-07-27,0.5099999904632568,0.15909089369714735
144,2018-07-30,0.550000011920929,0.07843141608951454
145,2018-07-31,0.5600000023841858,0.018181800448205276
146,2018-08-01,0.550000011920929,-0.017857125751218117
147,2018-08-02,0.5199999809265137,-0.05454550971669481
148,2018-08-03,0.4699999988079071,-0.09615381529345202
149,2018-08-06,0.5299999713897705,0.12765951645541573
150,2018-08-07,0.5299999713897705,0.0
151,2018-08-08,0.5299999713897705,0.0
152,2018-08-09,0.5299999713897705,0.0
153,2018-08-10,0.5299999713897705,0.0
154,2018-08-13,0.5099999904632568,-0.03773581510593205
155,2018-08-14,0.5,-0.01960782480441492
156,2018-08-15,0.5199999809265137,0.039999961853027344
157,2018-08-16,0.5099999904632568,-0.01923075159625831
158,2018-08-17,0.5400000214576721,0.05882359128509962
159,2018-08-20,0.5299999713897705,-0.01851861050099135
160,2018-08-21,0.5199999809265137,-0.01886790755296608
161,2018-08-22,0.5099999904632568,-0.01923075159625831
162,2018-08-23,0.5099999904632568,0.0
163,2018-08-24,0.5199999809265137,0.01960782480441492
164,2018-08-27,0.5299999713897705,0.0192307515962582
165,2018-08-28,0.5299999713897705,0.0
166,2018-08-29,0.5099999904632568,-0.03773581510593205
167,2018-08-30,0.479999989271164,-0.05882353284917208
168,2018-08-31,0.5099999904632568,0.0625000038805108
169,2018-09-04,0.5,-0.01960782480441492
170,2018-09-05,0.4900000095367432,-0.01999998092651356
171,2018-09-06,0.4900000095367432,0.0
172,2018-09-07,0.5099999904632568,0.040816286810732905
173,2018-09-10,0.5099999904632568,0.0
174,2018-09-11,0.5,-0.01960782480441492
175,2018-09-12,0.5099999904632568,0.019999980926513672
176,2018-09-13,0.5199999809265137,0.01960782480441492
177,2018-09-14,0.5199999809265137,0.0
178,2018-09-17,0.5199999809265137,0.0
179,2018-09-18,0.5299999713897705,0.0192307515962582
180,2018-09-19,0.5199999809265137,-0.01886790755296608
181,2018-09-20,0.5299999713897705,0.0192307515962582
182,2018-09-21,0.5,-0.056603722658898126
183,2018-09-24,0.5199999809265137,0.039999961853027344
184,2018-09-25,0.5299999713897705,0.0192307515962582
185,2018-09-26,0.4900000095367432,-0.0754716302118641
186,2018-09-27,0.5,0.020408143405366452
187,2018-09-28,0.5099999904632568,0.019999980926513672
188,2018-10-01,0.5,-0.01960782480441492
189,2018-10-02,0.5099999904632568,0.019999980926513672
190,2018-10-03,0.5099999904632568,0.0
191,2018-10-04,0.5,-0.01960782480441492
192,2018-10-05,0.479999989271164,-0.04000002145767201
193,2018-10-08,0.479999989271164,0.0
194,2018-10-09,0.4699999988079071,-0.020833313930779362
195,2018-10-10,0.479999989271164,0.021276575507703344
196,2018-10-11,0.4399999976158142,-0.08333331781129016
197,2018-10-12,0.4399999976158142,0.0
198,2018-10-15,0.3899999856948853,-0.11363639134513448
199,2018-10-16,0.3899999856948853,0.0
200,2018-10-17,0.3899999856948853,0.0
201,2018-10-18,0.3899999856948853,0.0
202,2018-10-19,0.3899999856948853,0.0
203,2018-10-22,0.3899999856948853,0.0
204,2018-10-23,0.3700000047683716,-0.05128200425668894
205,2018-10-24,0.3499999940395355,-0.05405408235428677
206,2018-10-25,0.3499999940395355,0.0
207,2018-10-26,0.33000001311302185,-0.057142803620318094
208,2018-10-29,0.33000001311302185,0.0
209,2018-10-30,0.33000001311302185,0.0
210,2018-10-31,0.3499999940395355,0.060606000399351156
211,2018-11-01,0.3499999940395355,0.0
212,2018-11-02,0.3799999952316284,0.08571429057997104
213,2018-11-05,0.3799999952316284,0.0
214,2018-11-06,0.36000001430511475,-0.05263152941442195
215,2018-11-07,0.3799999952316284,0.05555550036607193
216,2018-11-08,0.3700000047683716,-0.026315764707210976
217,2018-11-09,0.36000001430511475,-0.027027000903735332
218,2018-11-12,0.3499999940395355,-0.02777783296726144
219,2018-11-13,0.3400000035762787,-0.028571401810159047
220,2018-11-14,0.3400000035762787,0.0
221,2018-11-15,0.3700000047683716,0.08823529669570251
222,2018-11-16,0.3899999856948853,0.054054001807470664
