,Date,High,Low,Open,Close,Volume,Adj Close,daily_return
38,2020-02-27,195.8800048828125,189.5,191.82000732421875,189.75,21682600,189.75,-0.03777888977451427
39,2020-02-28,192.7400054931641,181.82000732421875,182.6999969482422,192.47000122070312,32568900,192.47000122070312,0.014334657289608144
40,2020-03-02,196.57000732421875,188.8500061035156,194.02999877929688,196.44000244140625,24949000,196.44000244140625,0.020626597368546662
41,2020-03-03,197.2400054931641,183.97000122070312,196.22000122070312,185.88999938964844,27984100,185.88999938964844,-0.05370598106617641
42,2020-03-04,191.8300018310547,186.38999938964844,189.1699981689453,191.75999450683597,23062500,191.75999450683597,0.0315777886731996
43,2020-03-05,188.9900054931641,183.88999938964844,186.77999877929688,185.1699981689453,19333400,185.1699981689453,-0.03436585589626584
44,2020-03-06,183.77999877929688,176.25999450683594,178.3300018310547,181.08999633789062,24559600,181.08999633789062,-0.022033816878543
45,2020-03-09,175.0,165.19000244140625,169.60000610351562,169.5,29949000,169.5,-0.06400130637953727
46,2020-03-10,178.2899932861328,169.5,174.6699981689453,178.19000244140625,24517800,178.19000244140625,0.051268450981747815
47,2020-03-11,175.8800048828125,167.66000366210938,174.00999450683594,170.24000549316406,20373900,170.24000549316406,-0.04461528053941388
48,2020-03-12,166.60000610351562,154.33999633789062,159.5399932861328,154.47000122070312,43266300,154.47000122070312,-0.09263395067908509
49,2020-03-13,170.7899932861328,157.60000610351562,163.52999877929688,170.27999877929688,35028600,170.27999877929688,0.10234995425425542
50,2020-03-16,159.1300048828125,143.10000610351562,152.32000732421875,146.00999450683594,39120400,146.00999450683594,-0.14252997678205148
51,2020-03-17,153.94000244140625,140.0,150.74000549316406,149.4199981689453,34255600,149.4199981689453,0.023354590715704227
52,2020-03-18,148.17999267578125,137.10000610351562,139.75,146.9600067138672,37553100,146.9600067138672,-0.01646360249781742
53,2020-03-19,159.92999267578125,144.8000030517578,146.6199951171875,153.1300048828125,39862300,153.1300048828125,0.041984199013806345
54,2020-03-20,159.27000427246094,148.0,156.02000427246094,149.72999572753906,32568400,149.72999572753906,-0.022203415704684426
55,2020-03-23,152.30999755859375,142.25,149.66000366210938,148.10000610351562,29830800,148.10000610351562,-0.010886192950873341
56,2020-03-24,161.30999755859375,152.57000732421875,155.2100067138672,160.97999572753906,30440400,160.97999572753906,0.08696819104126763
57,2020-03-25,162.99000549316406,153.05999755859375,158.9199981689453,156.2100067138672,35184300,156.2100067138672,-0.029630942603235955
58,2020-03-26,164.0,157.02000427246094,158.25,163.33999633789062,26556800,163.33999633789062,0.045643616398298725
59,2020-03-27,160.08999633789062,154.75,158.1999969482422,156.7899932861328,24879900,156.7899932861328,-0.04010042364766708
60,2020-03-30,166.75,158.05999755859375,159.17999267578125,165.9499969482422,22515200,165.9499969482422,0.058422119104201364
61,2020-03-31,170.92999267578125,164.1999969482422,165.47999572753906,166.8000030517578,23676300,166.8000030517578,0.005122061579674098
62,2020-04-01,164.14999389648438,158.0399932861328,161.6199951171875,159.60000610351562,19507600,159.60000610351562,-0.04316544854023796
63,2020-04-02,161.35000610351562,155.9199981689453,159.10000610351562,158.19000244140625,20886300,158.19000244140625,-0.008834609073854693
64,2020-04-03,157.91000366210938,150.8300018310547,157.14999389648438,154.17999267578125,25983300,154.17999267578125,-0.02534932488613062
65,2020-04-06,166.1999969482422,158.50999450683594,160.14999389648438,165.5500030517578,28453600,165.5500030517578,0.07374504420872618
66,2020-04-07,173.38999938964844,166.00999450683594,171.7899932861328,168.8300018310547,31411900,168.8300018310547,0.01981273765528968
67,2020-04-08,175.0,167.74000549316406,171.25,174.27999877929688,21664200,174.27999877929688,0.0322809742885386
68,2020-04-09,177.0800018310547,171.57000732421875,175.89999389648438,175.19000244140625,23534300,175.19000244140625,0.005221503720927778
69,2020-04-13,175.0,169.4499969482422,173.6699981689453,174.7899932861328,19355400,174.7899932861328,-0.00228328757177354
70,2020-04-14,181.22999572753903,176.6199951171875,178.97999572753906,178.1699981689453,21011800,178.1699981689453,0.019337519381211976
71,2020-04-15,178.19000244140625,172.82000732421875,175.19000244140625,176.97000122070312,17423000,176.97000122070312,-0.006735123536928622
72,2020-04-16,178.0500030517578,172.50999450683594,177.9499969482422,176.25,23593200,176.25,-0.004068493053832278
73,2020-04-17,180.27999877929688,176.66000366210938,179.1999969482422,179.24000549316406,20974800,179.24000549316406,0.016964570173980453
74,2020-04-20,180.5,176.77000427246094,177.41000366210938,178.24000549316406,16110700,178.24000549316406,-0.0055791116344177105
75,2020-04-21,175.3800048828125,168.33999633789062,175.25,170.8000030517578,24850500,170.8000030517578,-0.04174148458322169
76,2020-04-22,184.77999877929688,178.13999938964844,178.4499969482422,182.27999877929688,33242000,182.27999877929688,0.06721308853876451
77,2020-04-23,187.0500030517578,183.1499938964844,184.0800018310547,185.1300048828125,21426600,185.1300048828125,0.01563531996160683
78,2020-04-24,190.41000366210938,180.8300018310547,183.22999572753903,190.07000732421875,28792000,190.07000732421875,0.02668396430137454
79,2020-04-27,193.75,187.41000366210938,192.66000366210938,187.5,29197800,187.5,-0.01352137225856398
80,2020-04-28,189.1999969482422,182.55999755859372,188.66000366210938,182.91000366210938,21731000,182.91000366210938,-0.024479980468749996
81,2020-04-29,196.91000366210938,190.0,190.92999267578125,194.19000244140625,45954500,194.19000244140625,0.0616696657014697
82,2020-04-30,209.69000244140625,201.57000732421875,206.9199981689453,204.7100067138672,46230100,204.7100067138672,0.0541737686811925
83,2020-05-01,207.27999877929688,199.0500030517578,201.6000061035156,202.2700042724609,30415600,202.2700042724609,-0.011919312009093797
84,2020-05-04,205.91000366210938,198.75999450683597,200.1999969482422,205.25999450683597,19250700,205.25999450683597,0.014782173190383219
85,2020-05-05,210.3800048828125,206.5,207.0200042724609,207.07000732421875,21071200,207.07000732421875,0.00881814706139683
86,2020-05-06,211.6000061035156,206.66000366210938,208.1199951171875,208.47000122070312,21857000,208.47000122070312,0.00676096898133749
87,2020-05-07,211.6000061035156,209.0399932861328,211.16000366210938,211.25999450683597,15152000,211.25999450683597,0.013383188323480288
88,2020-05-08,213.2100067138672,210.8500061035156,212.2400054931641,212.3500061035156,12506000,212.3500061035156,0.005159574103105191
89,2020-05-11,215.0,210.3699951171875,210.88999938964844,213.17999267578125,12911900,213.17999267578125,0.0039085780476080245
90,2020-05-12,215.27999877929688,210.0,213.2899932861328,210.1000061035156,14704600,210.1000061035156,-0.014447821925530846
91,2020-05-13,210.77999877929688,202.1100006103516,209.42999267578125,205.1000061035156,20684600,205.1000061035156,-0.02379819064610844
92,2020-05-14,206.92999267578125,200.69000244140625,202.55999755859372,206.80999755859372,17178900,206.80999755859372,0.008337354481672055
93,2020-05-15,211.33999633789062,204.1199951171875,205.2700042724609,210.8800048828125,19383200,210.8800048828125,0.019679935072121735
94,2020-05-18,214.63999938964844,210.94000244140625,212.1499938964844,213.19000244140625,20151900,213.19000244140625,0.010954085285977744
95,2020-05-19,220.4900054931641,212.8300018310547,213.2700042724609,216.8800048828125,31843200,216.8800048828125,0.017308515404799163
96,2020-05-20,231.33999633789062,223.19000244140625,223.5,229.97000122070312,50162900,229.97000122070312,0.060355938967096456
97,2020-05-21,237.1999969482422,231.1999969482422,234.72000122070312,231.38999938964844,47782600,231.38999938964844,0.006174710446614107
98,2020-05-22,235.9900054931641,228.7400054931641,231.50999450683597,234.91000366210938,33925600,234.91000366210938,0.015212430449655923
99,2020-05-26,240.8999938964844,231.6699981689453,239.7700042724609,232.1999969482422,33178300,232.1999969482422,-0.011536361464474787
100,2020-05-27,230.55999755859372,221.1300048828125,229.07000732421875,229.13999938964844,34697600,229.13999938964844,-0.013178284232604143
101,2020-05-28,231.6300048828125,224.0,224.3000030517578,225.4600067138672,29377200,225.4600067138672,-0.01606001870290441
102,2020-05-29,227.4900054931641,222.8800048828125,225.1999969482422,225.08999633789062,23241500,225.08999633789062,-0.0016411353009766483
103,2020-06-01,232.44000244140625,223.5,224.58999633789062,231.91000366210938,18223800,231.91000366210938,0.030299024546524
104,2020-06-02,233.0,226.55999755859372,230.94000244140625,232.72000122070312,20919000,232.72000122070312,0.0034927236678150564
105,2020-06-03,232.6499938964844,228.52999877929688,232.1100006103516,230.16000366210938,15380300,230.16000366210938,-0.01100033321229632
106,2020-06-04,231.6300048828125,224.6100006103516,229.55999755859372,226.2899932861328,17041500,226.2899932861328,-0.016814434803615996
107,2020-06-05,231.3500061035156,225.30999755859372,226.7100067138672,230.7700042724609,16750400,230.7700042724609,0.019797653980498042
108,2020-06-08,231.5500030517578,227.41000366210938,229.02999877929688,231.3999938964844,15466500,231.3999938964844,0.002729945887073315
109,2020-06-09,239.7700042724609,230.41000366210938,231.5200042724609,238.6699981689453,27462900,238.6699981689453,0.03141747823776142
110,2020-06-10,241.2100067138672,235.27999877929688,240.9600067138672,236.72999572753903,20720700,236.72999572753903,-0.00812838838685126
111,2020-06-11,232.88999938964844,223.5500030517578,229.94000244140625,224.42999267578125,26708200,224.42999267578125,-0.051957940581024986
112,2020-06-12,231.66000366210938,224.5,229.8999938964844,228.5800018310547,22091400,228.5800018310547,0.018491330440261855
113,2020-06-15,233.7700042724609,224.8000030517578,225.08999633789062,232.5,15340300,232.5,0.017149348751176463
114,2020-06-16,238.4600067138672,233.0,237.13999938964844,235.6499938964844,15236700,235.6499938964844,0.013548360845094143
115,2020-06-17,237.58999633789062,231.72999572753903,235.0,235.52999877929688,19578100,235.52999877929688,-0.0005092090825185025
116,2020-06-18,236.13999938964844,232.1499938964844,234.9900054931641,235.94000244140625,15782500,235.94000244140625,0.0017407704506191557
117,2020-06-19,240.8300018310547,235.5500030517578,237.7899932861328,238.7899932861328,30081300,238.7899932861328,0.012079303277257258
118,2020-06-22,240.6999969482422,236.91000366210938,238.55999755859372,239.22000122070312,18917800,239.22000122070312,0.0018007787037166434
119,2020-06-23,245.19000244140625,239.8600006103516,241.27999877929688,242.2400054931641,24017900,242.2400054931641,0.012624380307040939
120,2020-06-24,243.22000122070312,232.67999267578125,241.1999969482422,234.0200042724609,20834900,234.0200042724609,-0.033933293569608836
121,2020-06-25,237.3000030517578,232.7400054931641,234.6199951171875,235.67999267578125,18704300,235.67999267578125,0.007093361135861231
122,2020-06-26,233.08999633789062,215.3999938964844,232.63999938964844,216.0800018310547,76343900,216.0800018310547,-0.08316357541511699
123,2020-06-29,220.75,207.1100006103516,209.75,220.63999938964844,58514300,220.63999938964844,0.021103283598447264
124,2020-06-30,227.5,218.47000122070312,220.58999633789062,227.07000732421875,33927100,227.07000732421875,0.0291425306035058
125,2020-07-01,239.0,227.55999755859372,228.5,237.5500030517578,43399700,237.5500030517578,0.04615314832211781
126,2020-07-02,240.0,232.6100006103516,239.0,233.4199981689453,30633600,233.4199981689453,-0.01738583384447545
127,2020-07-06,240.3999938964844,232.2700042724609,233.75999450683597,240.27999877929688,26206200,240.27999877929688,0.029389086899856753
128,2020-07-07,247.6499938964844,238.82000732421875,239.41000366210938,240.8600006103516,27887800,240.8600006103516,0.002413858140508207
129,2020-07-08,246.9900054931641,236.58999633789062,238.1100006103516,243.5800018310547,29791300,243.5800018310547,0.011292872265259879
130,2020-07-09,246.52999877929688,239.2400054931641,245.0,244.5,22174900,244.5,0.003776985639335928
131,2020-07-10,245.4900054931641,239.32000732421875,243.69000244140625,245.07000732421875,22982700,245.07000732421875,0.002331318299463092
132,2020-07-13,250.1499938964844,238.4199981689453,247.00999450683597,239.0,24674900,239.0,-0.024768462654788936
133,2020-07-14,240.3300018310547,232.02999877929688,236.75999450683597,239.72999572753903,23378100,239.72999572753903,0.003054375429033529
134,2020-07-15,244.82000732421875,238.0500030517578,241.5500030517578,240.27999877929688,19133600,240.27999877929688,0.002294260466191078
135,2020-07-16,241.75999450683597,236.3300018310547,238.0,240.92999267578125,18880700,240.92999267578125,0.002705151905221248
136,2020-07-17,244.16000366210938,237.8600006103516,241.0,242.02999877929688,18152400,242.02999877929688,0.004565666944571278
137,2020-07-20,246.0500030517578,235.63999938964844,240.05999755859372,245.4199981689453,20872200,245.4199981689453,0.014006525665191338
138,2020-07-21,246.91000366210938,240.0800018310547,246.22000122070312,241.75,19364200,241.75,-0.014953949133431732
139,2020-07-22,241.8999938964844,238.1199951171875,240.25999450683597,239.8699951171875,15427900,239.8699951171875,-0.007776648946483999
140,2020-07-23,242.4199981689453,231.75,239.6300048828125,232.6000061035156,21771800,232.6000061035156,-0.030308038361030465
141,2020-07-24,233.4900054931641,226.8999938964844,230.19000244140625,230.7100067138672,18325800,230.7100067138672,-0.008125534566010617
142,2020-07-27,234.9499969482422,230.8300018310547,231.4600067138672,233.5,13163100,233.5,0.01209307444385388
143,2020-07-28,234.9600067138672,229.8300018310547,234.6300048828125,230.1199951171875,14170100,230.1199951171875,-0.014475395643736566
144,2020-07-29,233.6999969482422,230.30999755859372,231.13999938964844,233.2899932861328,13588300,233.2899932861328,0.013775413854545837
145,2020-07-30,234.88999938964844,229.0,230.22000122070312,234.5,20615300,234.5,0.005186706454155976
146,2020-07-31,255.8500061035156,249.0,255.82000732421875,253.6699981689453,53005100,253.6699981689453,0.08174839304454284
147,2020-08-03,255.3999938964844,250.3300018310547,252.6499938964844,251.9600067138672,23124900,251.9600067138672,-0.006741007874093374
148,2020-08-04,252.8000030517578,247.42999267578125,251.55999755859372,249.8300018310547,17183500,249.8300018310547,-0.008453741967197947
149,2020-08-05,252.2700042724609,247.7700042724609,250.19000244140625,249.1199951171875,13050100,249.1199951171875,-0.002841959367023139
150,2020-08-06,266.60000610351557,248.6699981689453,249.0399932861328,265.27999877929693,45241600,265.27999877929693,0.064868352516255
151,2020-08-07,278.8900146484375,263.42999267578125,264.07998657226557,268.44000244140625,72766400,268.44000244140625,0.011911955958422427
152,2020-08-10,273.8599853515625,259.69000244140625,268.04000854492193,263.0,30248800,263.0,-0.020265245089891804
153,2020-08-11,265.92001342773443,255.1300048828125,260.19000244140625,256.1300048828125,28238300,256.1300048828125,-0.026121654437975317
154,2020-08-12,263.89999389648443,258.1099853515625,258.97000122070307,259.8900146484375,21415700,259.8900146484375,0.014680083137254218
155,2020-08-13,265.16000366210943,259.57000732421875,261.54998779296875,261.29998779296875,17374000,261.29998779296875,0.005425268633112212
156,2020-08-14,262.64999389648443,258.67999267578125,262.3099975585937,261.239990234375,14792700,261.239990234375,-0.00022961179256264508
157,2020-08-17,264.10000610351557,259.39999389648443,262.5,261.16000366210943,13351100,261.16000366210943,-0.00030618042893737485
158,2020-08-18,265.14999389648443,259.260009765625,260.95001220703125,262.33999633789057,18690400,262.33999633789057,0.004518274847735926
159,2020-08-19,267.91000366210943,261.35000610351557,261.3900146484375,262.58999633789057,23291500,262.58999633789057,0.0009529618185937228
160,2020-08-20,269.6300048828125,261.45999145507807,261.5,269.010009765625,20299700,269.010009765625,0.02444881190170478
161,2020-08-21,270.489990234375,266.42001342773443,268.69000244140625,267.010009765625,15538600,267.010009765625,-0.00743466758631961
162,2020-08-24,277.25,268.76998901367193,271.07000732421875,271.3900146484375,23685600,271.3900146484375,0.01640389769154038
163,2020-08-25,283.0899963378906,270.260009765625,272.41000366210943,280.82000732421875,42127200,280.82000732421875,0.03474701413755765
164,2020-08-26,304.6700134277344,284.0,284.0,303.9100036621094,69015200,303.9100036621094,0.08222347317024403
165,2020-08-27,301.2300109863281,292.0199890136719,300.1600036621094,293.2200012207031,30301300,293.2200012207031,-0.035174894911624954
166,2020-08-28,297.2300109863281,290.9800109863281,295.0,293.6600036621094,17157400,293.6600036621094,0.0015005880894021217
167,2020-08-31,296.8800048828125,291.54998779296875,293.95001220703125,293.20001220703125,17345100,293.20001220703125,-0.0015664082590129969
168,2020-09-01,301.489990234375,292.7099914550781,294.7099914550781,295.44000244140625,17295900,295.44000244140625,0.007639802664105355
169,2020-09-02,303.6000061035156,293.04998779296875,298.8800048828125,302.5,24341400,302.5,0.023896552600367382
170,2020-09-03,297.6000061035156,283.6300048828125,295.989990234375,291.1199951171875,32294100,291.1199951171875,-0.03761985085227271
171,2020-09-04,289.0,271.1400146484375,287.25,282.7300109863281,30333700,282.7300109863281,-0.02881967666797347
172,2020-09-08,279.29998779296875,269.42001342773443,271.27999877929693,271.16000366210943,24864000,271.16000366210943,-0.040922459146999324
173,2020-09-09,278.48001098632807,271.35000610351557,275.76998901367193,273.72000122070307,22918800,273.72000122070307,0.009440911358681081
174,2020-09-10,279.16000366210943,267.02999877929693,275.510009765625,268.08999633789057,24814700,268.08999633789057,-0.02056848187090632
175,2020-09-11,271.3900146484375,262.6400146484375,270.0599975585937,266.6099853515625,18913900,266.6099853515625,-0.005520575204390421
176,2020-09-14,276.6400146484375,265.70001220703125,270.95001220703125,266.14999389648443,24093800,266.14999389648443,-0.0017253346849387396
177,2020-09-15,274.51998901367193,269.29998779296875,270.67001342773443,272.42001342773443,18478500,272.42001342773443,0.023558217828434813
178,2020-09-16,272.44000244140625,261.79000854492193,267.29000854492193,263.51998901367193,29183400,263.51998901367193,-0.0326702297018403
179,2020-09-17,261.5,250.19000244140625,258.27999877929693,254.82000732421875,31281400,254.82000732421875,-0.03301450384092797
180,2020-09-18,259.20001220703125,250.0500030517578,258.39999389648443,252.52999877929688,28130800,252.52999877929688,-0.008986769009892481
181,2020-09-21,249.9499969482422,244.1300048828125,247.5399932861328,248.1499938964844,24709400,248.1499938964844,-0.017344493343305567
182,2020-09-22,255.32000732421875,248.22000122070312,253.30999755859372,254.75,30293100,254.75,0.02659684169191956
183,2020-09-23,257.989990234375,248.1499938964844,255.25999450683597,249.0200042724609,19641300,249.0200042724609,-0.02249262307179234
184,2020-09-24,252.2400054931641,245.6199951171875,246.5,249.52999877929688,20006800,249.52999877929688,0.002048006176555761
185,2020-09-25,255.75,246.6100006103516,249.3999938964844,254.82000732421875,18351300,254.82000732421875,0.021199890076546435
186,2020-09-28,259.60000610351557,254.82000732421875,259.39999389648443,256.82000732421875,18826300,256.82000732421875,0.00784867727224925
187,2020-09-29,263.32998657226557,256.89999389648443,257.8099975585937,261.79000854492193,20200200,261.79000854492193,0.019352079584784354
188,2020-09-30,266.07998657226557,260.10000610351557,261.98001098632807,261.89999389648443,20142500,261.89999389648443,0.0004201281484110808
189,2020-10-01,268.32998657226557,264.79998779296875,265.35000610351557,266.6300048828125,20009800,266.6300048828125,0.018060370739060083
190,2020-10-02,265.14999389648443,259.17999267578125,261.20999145507807,259.94000244140625,16367600,259.94000244140625,-0.025090958702665866
191,2020-10-05,264.8699951171875,260.83999633789057,262.20001220703125,264.64999389648443,12822300,264.64999389648443,0.018119533010852562
192,2020-10-06,265.69000244140625,258.239990234375,261.77999877929693,258.66000366210943,18696900,258.66000366210943,-0.02263363072933955
193,2020-10-07,260.17999267578125,254.82000732421875,259.20999145507807,258.1199951171875,23133400,258.1199951171875,-0.002087715678019353
194,2020-10-08,264.6199951171875,259.14999389648443,259.75,263.760009765625,16312800,263.760009765625,0.0218503593488637
195,2020-10-09,264.75,262.17001342773443,264.51998901367193,264.45001220703125,14107800,264.45001220703125,0.0026160237179979617
196,2020-10-12,280.17999267578125,267.8699951171875,270.20001220703125,275.75,31019300,275.75,0.04273014661130836
197,2020-10-13,279.10000610351557,273.3900146484375,277.57998657226557,276.1400146484375,18063300,276.1400146484375,0.0014143776915231943
198,2020-10-14,278.75,271.5,277.6199951171875,271.82000732421875,15577800,271.82000732421875,-0.015644264123468976
199,2020-10-15,269.04000854492193,263.67001342773443,267.60000610351557,266.72000122070307,15416100,266.72000122070307,-0.018762438253607128
200,2020-10-16,271.3699951171875,265.29998779296875,267.3800048828125,265.92999267578125,16622700,265.92999267578125,-0.0029619396419697797
201,2020-10-19,268.54998779296875,259.8800048828125,265.52999877929693,261.39999389648443,13587000,261.39999389648443,-0.01703455384522856
202,2020-10-20,269.70001220703125,262.8800048828125,263.0599975585937,267.5599975585937,18763200,267.5599975585937,0.02356543154529933
203,2020-10-21,283.04998779296875,276.3699951171875,279.5599975585937,278.73001098632807,28998600,278.73001098632807,0.04174769595476713
204,2020-10-22,282.45001220703125,275.04000854492193,279.8699951171875,278.1199951171875,16720000,278.1199951171875,-0.002188554676914589
205,2020-10-23,285.239990234375,276.82000732421875,278.79998779296875,284.7900085449219,17535200,284.7900085449219,0.0239825023185547
206,2020-10-26,285.2300109863281,274.260009765625,283.1600036621094,277.1099853515625,21322900,277.1099853515625,-0.026967319649305543
207,2020-10-27,284.510009765625,276.3099975585937,278.760009765625,283.2900085449219,16287200,283.2900085449219,0.022301697954041355
208,2020-10-28,278.79000854492193,267.260009765625,278.79000854492193,267.67001342773443,23121800,267.67001342773443,-0.05513782571230552
209,2020-10-29,283.6000061035156,273.77999877929693,276.54998779296875,280.82998657226557,32368100,280.82998657226557,0.04916491382806343
210,2020-10-30,276.70001220703125,259.10000610351557,274.5,263.1099853515625,47247800,263.1099853515625,-0.06309867915812195
211,2020-11-02,270.47000122070307,257.33999633789057,264.60000610351557,261.3599853515625,27165700,261.3599853515625,-0.006651210890615489
212,2020-11-03,270.04998779296875,260.8800048828125,263.16000366210943,265.29998779296875,17961900,265.29998779296875,0.01507500253379046
213,2020-11-04,288.94000244140625,278.6199951171875,281.0,287.3800048828125,35364400,287.3800048828125,0.0832266042434735
214,2020-11-05,297.3800048828125,288.95001220703125,291.8999938964844,294.67999267578125,23823600,294.67999267578125,0.02540186397430655
215,2020-11-06,294.6000061035156,288.05999755859375,293.95001220703125,293.4100036621094,13891000,293.4100036621094,-0.004309722564263652
216,2020-11-09,292.5799865722656,278.52999877929693,289.8699951171875,278.76998901367193,25117700,278.76998901367193,-0.049896099198093014
217,2020-11-10,274.0,264.0,273.10000610351557,272.42999267578125,29067700,272.42999267578125,-0.02274275061071851
218,2020-11-11,278.39999389648443,272.48001098632807,273.47000122070307,276.48001098632807,14957000,276.48001098632807,0.014866271774146123
219,2020-11-12,279.75,274.42999267578125,277.17999267578125,275.07998657226557,12899500,275.07998657226557,-0.0050637455093697215
220,2020-11-13,277.760009765625,273.10000610351557,277.72000122070307,276.95001220703125,10391200,276.95001220703125,0.006798115915548131
221,2020-11-16,279.41000366210943,274.6300048828125,275.04998779296875,278.95999145507807,12970400,278.95999145507807,0.0072575524804248115
222,2020-11-17,277.67999267578125,273.29000854492193,277.67999267578125,275.0,15040300,275.0,-0.014195553399691585
223,2020-11-18,277.3900146484375,271.83999633789057,274.51998901367193,271.97000122070307,12152900,271.97000122070307,-0.011018177379261584
224,2020-11-19,273.47000122070307,269.19000244140625,271.01998901367193,272.94000244140625,12963700,272.94000244140625,0.003566574314628257
225,2020-11-20,273.0,269.41000366210943,272.5599975585937,269.70001220703125,18114700,269.70001220703125,-0.011870704936593368
226,2020-11-23,270.95001220703125,264.52999877929693,270.8900146484375,268.42999267578125,20990800,268.42999267578125,-0.004709008059944342
227,2020-11-24,277.82000732421875,267.8699951171875,268.489990234375,276.92001342773443,16930400,276.92001342773443,0.03162843565773854
228,2020-11-25,280.17999267578125,272.64999389648443,278.1400146484375,275.58999633789057,12467000,275.58999633789057,-0.004802892623688826
